Navn;Stasjon;Tid(norsk normaltid);Lufttemperatur
Sarpsborg;SN3190;25.04.2025 15:00;11,3
Sarpsborg;SN3190;25.04.2025 16:00;11,5
Sarpsborg;SN3190;25.04.2025 17:00;11,1
Sarpsborg;SN3190;25.04.2025 18:00;10,3
Sarpsborg;SN3190;25.04.2025 19:00;9
Sarpsborg;SN3190;25.04.2025 20:00;7,8
Sarpsborg;SN3190;25.04.2025 21:00;6,6
Sarpsborg;SN3190;25.04.2025 22:00;5,2
Sarpsborg;SN3190;25.04.2025 23:00;3,8
Sarpsborg;SN3190;26.04.2025 00:00;3,3
Sarpsborg;SN3190;26.04.2025 01:00;2
Sarpsborg;SN3190;26.04.2025 02:00;1,5
Sarpsborg;SN3190;26.04.2025 03:00;0,8
Sarpsborg;SN3190;26.04.2025 04:00;0,5
Sarpsborg;SN3190;26.04.2025 05:00;0,3
Sarpsborg;SN3190;26.04.2025 06:00;1,7
Sarpsborg;SN3190;26.04.2025 07:00;4,6
Sarpsborg;SN3190;26.04.2025 08:00;8,1
Sarpsborg;SN3190;26.04.2025 09:00;9,1
Sarpsborg;SN3190;26.04.2025 10:00;10,7
Sarpsborg;SN3190;26.04.2025 11:00;10,8
Sarpsborg;SN3190;26.04.2025 12:00;12
Sarpsborg;SN3190;26.04.2025 13:00;13
Sarpsborg;SN3190;26.04.2025 14:00;13,6
Sarpsborg;SN3190;26.04.2025 15:00;13,4
Sarpsborg;SN3190;26.04.2025 16:00;12,8
Sarpsborg;SN3190;26.04.2025 17:00;12,3
Sarpsborg;SN3190;26.04.2025 18:00;10,6
Sarpsborg;SN3190;26.04.2025 19:00;9,7
Sarpsborg;SN3190;26.04.2025 20:00;8,3
Sarpsborg;SN3190;26.04.2025 21:00;7,6
Sarpsborg;SN3190;26.04.2025 22:00;7
Sarpsborg;SN3190;26.04.2025 23:00;5,9
Sarpsborg;SN3190;27.04.2025 00:00;4,6
Sarpsborg;SN3190;27.04.2025 01:00;3,8
Sarpsborg;SN3190;27.04.2025 02:00;3,4
Sarpsborg;SN3190;27.04.2025 03:00;2,6
Sarpsborg;SN3190;27.04.2025 04:00;2,5
Sarpsborg;SN3190;27.04.2025 05:00;3,1
Sarpsborg;SN3190;27.04.2025 06:00;5,8
Sarpsborg;SN3190;27.04.2025 07:00;8,6
Sarpsborg;SN3190;27.04.2025 08:00;10,1
Sarpsborg;SN3190;27.04.2025 09:00;10,9
Sarpsborg;SN3190;27.04.2025 10:00;12,2
Sarpsborg;SN3190;27.04.2025 11:00;12,4
Sarpsborg;SN3190;27.04.2025 12:00;13,3
Sarpsborg;SN3190;27.04.2025 13:00;13,3
Sarpsborg;SN3190;27.04.2025 14:00;13,2
Sarpsborg;SN3190;27.04.2025 15:00;13,7
Sarpsborg;SN3190;27.04.2025 16:00;13,1
Sarpsborg;SN3190;27.04.2025 17:00;12,5
Sarpsborg;SN3190;27.04.2025 18:00;10,7
Sarpsborg;SN3190;27.04.2025 19:00;10,3
Sarpsborg;SN3190;27.04.2025 20:00;9,7
Sarpsborg;SN3190;27.04.2025 21:00;9,6
Sarpsborg;SN3190;27.04.2025 22:00;9,5
Sarpsborg;SN3190;27.04.2025 23:00;9,6
Sarpsborg;SN3190;28.04.2025 00:00;9,6
Sarpsborg;SN3190;28.04.2025 01:00;9,8
Sarpsborg;SN3190;28.04.2025 02:00;10
Sarpsborg;SN3190;28.04.2025 03:00;10,1
Sarpsborg;SN3190;28.04.2025 04:00;9,5
Sarpsborg;SN3190;28.04.2025 05:00;8,8
Sarpsborg;SN3190;28.04.2025 06:00;8,9
Sarpsborg;SN3190;28.04.2025 07:00;9,3
Sarpsborg;SN3190;28.04.2025 08:00;9,9
Sarpsborg;SN3190;28.04.2025 09:00;10,1
Sarpsborg;SN3190;28.04.2025 10:00;10,4
Sarpsborg;SN3190;28.04.2025 11:00;10,8
Sarpsborg;SN3190;28.04.2025 12:00;11,2
Sarpsborg;SN3190;28.04.2025 13:00;11,8
Sarpsborg;SN3190;28.04.2025 14:00;12,5
Sarpsborg;SN3190;28.04.2025 15:00;12,7
Sarpsborg;SN3190;28.04.2025 16:00;13,1
Sarpsborg;SN3190;28.04.2025 17:00;13,7
Sarpsborg;SN3190;28.04.2025 18:00;13,5
Sarpsborg;SN3190;28.04.2025 19:00;12,9
Sarpsborg;SN3190;28.04.2025 20:00;13
Sarpsborg;SN3190;28.04.2025 21:00;10,8
Sarpsborg;SN3190;28.04.2025 22:00;12,5
Sarpsborg;SN3190;28.04.2025 23:00;11,8
Sarpsborg;SN3190;29.04.2025 00:00;10,8
Sarpsborg;SN3190;29.04.2025 01:00;10
Sarpsborg;SN3190;29.04.2025 02:00;9,3
Sarpsborg;SN3190;29.04.2025 03:00;8,7
Sarpsborg;SN3190;29.04.2025 04:00;7,5
Sarpsborg;SN3190;29.04.2025 05:00;4,8
Sarpsborg;SN3190;29.04.2025 06:00;8,3
Sarpsborg;SN3190;29.04.2025 07:00;10,7
Sarpsborg;SN3190;29.04.2025 08:00;12,5
Sarpsborg;SN3190;29.04.2025 09:00;13
Sarpsborg;SN3190;29.04.2025 10:00;15,3
Sarpsborg;SN3190;29.04.2025 11:00;15,3
Sarpsborg;SN3190;29.04.2025 12:00;17,5
Sarpsborg;SN3190;29.04.2025 13:00;17,3
Sarpsborg;SN3190;29.04.2025 14:00;17,5
Sarpsborg;SN3190;29.04.2025 15:00;16,8
Sarpsborg;SN3190;29.04.2025 16:00;15,7
Sarpsborg;SN3190;29.04.2025 17:00;14,6
Sarpsborg;SN3190;29.04.2025 18:00;13,8
Sarpsborg;SN3190;29.04.2025 19:00;12,6
Sarpsborg;SN3190;29.04.2025 20:00;12,1
Sarpsborg;SN3190;29.04.2025 21:00;11,5
Sarpsborg;SN3190;29.04.2025 22:00;10,8
Sarpsborg;SN3190;29.04.2025 23:00;11,3
Sarpsborg;SN3190;30.04.2025 00:00;11
Sarpsborg;SN3190;30.04.2025 01:00;11,5
Sarpsborg;SN3190;30.04.2025 02:00;11,1
Sarpsborg;SN3190;30.04.2025 03:00;10,6
Sarpsborg;SN3190;30.04.2025 04:00;10,7
Sarpsborg;SN3190;30.04.2025 05:00;10,1
Sarpsborg;SN3190;30.04.2025 06:00;11,9
Sarpsborg;SN3190;30.04.2025 07:00;11,5
Sarpsborg;SN3190;30.04.2025 08:00;12,8
Sarpsborg;SN3190;30.04.2025 09:00;12,8
Sarpsborg;SN3190;30.04.2025 10:00;13,2
Sarpsborg;SN3190;30.04.2025 11:00;13,9
Sarpsborg;SN3190;30.04.2025 12:00;15,7
Sarpsborg;SN3190;30.04.2025 13:00;16,4
Sarpsborg;SN3190;30.04.2025 14:00;16,7
Sarpsborg;SN3190;30.04.2025 15:00;17,3
Sarpsborg;SN3190;30.04.2025 16:00;17,8
Sarpsborg;SN3190;30.04.2025 17:00;17,1
Sarpsborg;SN3190;30.04.2025 18:00;14,3
Sarpsborg;SN3190;30.04.2025 19:00;13,4
Sarpsborg;SN3190;30.04.2025 20:00;12
Sarpsborg;SN3190;30.04.2025 21:00;11,1
Sarpsborg;SN3190;30.04.2025 22:00;10,4
Sarpsborg;SN3190;30.04.2025 23:00;8,9
Sarpsborg;SN3190;01.05.2025 00:00;8,2
Sarpsborg;SN3190;01.05.2025 01:00;7,7
Sarpsborg;SN3190;01.05.2025 02:00;8,5
Sarpsborg;SN3190;01.05.2025 03:00;8,4
Sarpsborg;SN3190;01.05.2025 04:00;8,5
Sarpsborg;SN3190;01.05.2025 05:00;9,1
Sarpsborg;SN3190;01.05.2025 06:00;9,5
Sarpsborg;SN3190;01.05.2025 07:00;9,3
Sarpsborg;SN3190;01.05.2025 08:00;9,7
Sarpsborg;SN3190;01.05.2025 09:00;10,2
Sarpsborg;SN3190;01.05.2025 10:00;11,6
Sarpsborg;SN3190;01.05.2025 11:00;11,9
Sarpsborg;SN3190;01.05.2025 12:00;12,4
Sarpsborg;SN3190;01.05.2025 13:00;11,5
Sarpsborg;SN3190;01.05.2025 14:00;11,4
Sarpsborg;SN3190;01.05.2025 15:00;10,8
Sarpsborg;SN3190;01.05.2025 16:00;10,7
Sarpsborg;SN3190;01.05.2025 17:00;11,1
Sarpsborg;SN3190;01.05.2025 18:00;11,1
Sarpsborg;SN3190;01.05.2025 19:00;11,9
Sarpsborg;SN3190;01.05.2025 20:00;11,4
Sarpsborg;SN3190;01.05.2025 21:00;10,9
Sarpsborg;SN3190;01.05.2025 22:00;11,1
Sarpsborg;SN3190;01.05.2025 23:00;11,1
Sarpsborg;SN3190;02.05.2025 00:00;10,9
Sarpsborg;SN3190;02.05.2025 01:00;10,8
Sarpsborg;SN3190;02.05.2025 02:00;10,7
Sarpsborg;SN3190;02.05.2025 03:00;10,3
Sarpsborg;SN3190;02.05.2025 04:00;10,6
Sarpsborg;SN3190;02.05.2025 05:00;10,5
Sarpsborg;SN3190;02.05.2025 06:00;10,4
Sarpsborg;SN3190;02.05.2025 07:00;11
Sarpsborg;SN3190;02.05.2025 08:00;12,3
Sarpsborg;SN3190;02.05.2025 09:00;12,7
Sarpsborg;SN3190;02.05.2025 10:00;13,2
Sarpsborg;SN3190;02.05.2025 11:00;13,3
Sarpsborg;SN3190;02.05.2025 12:00;14,3
Sarpsborg;SN3190;02.05.2025 13:00;16,3
Sarpsborg;SN3190;02.05.2025 14:00;17,1
Sarpsborg;SN3190;02.05.2025 15:00;17,4
Sarpsborg;SN3190;02.05.2025 16:00;17,4
Sarpsborg;SN3190;02.05.2025 17:00;16,6
Sarpsborg;SN3190;02.05.2025 18:00;14,7
Sarpsborg;SN3190;02.05.2025 19:00;13,9
Sarpsborg;SN3190;02.05.2025 20:00;12,8
Sarpsborg;SN3190;02.05.2025 21:00;11,4
Sarpsborg;SN3190;02.05.2025 22:00;10,5
Sarpsborg;SN3190;02.05.2025 23:00;10
Sarpsborg;SN3190;03.05.2025 00:00;9,3
Sarpsborg;SN3190;03.05.2025 01:00;8,5
Sarpsborg;SN3190;03.05.2025 02:00;7,8
Sarpsborg;SN3190;03.05.2025 03:00;7,2
Sarpsborg;SN3190;03.05.2025 04:00;6,5
Sarpsborg;SN3190;03.05.2025 05:00;5,6
Sarpsborg;SN3190;03.05.2025 06:00;7,8
Sarpsborg;SN3190;03.05.2025 07:00;10,2
Sarpsborg;SN3190;03.05.2025 08:00;10,1
Sarpsborg;SN3190;03.05.2025 09:00;11,1
Sarpsborg;SN3190;03.05.2025 10:00;12,7
Sarpsborg;SN3190;03.05.2025 11:00;13,1
Sarpsborg;SN3190;03.05.2025 12:00;13,9
Sarpsborg;SN3190;03.05.2025 13:00;14,8
Sarpsborg;SN3190;03.05.2025 14:00;14,8
Sarpsborg;SN3190;03.05.2025 15:00;14,1
Sarpsborg;SN3190;03.05.2025 16:00;13,3
Sarpsborg;SN3190;03.05.2025 17:00;10,8
Sarpsborg;SN3190;03.05.2025 18:00;10,1
Sarpsborg;SN3190;03.05.2025 19:00;10,2
Sarpsborg;SN3190;03.05.2025 20:00;9,5
Sarpsborg;SN3190;03.05.2025 21:00;8,4
Sarpsborg;SN3190;03.05.2025 22:00;8,8
Sarpsborg;SN3190;03.05.2025 23:00;9,2
Sarpsborg;SN3190;04.05.2025 00:00;8,7
Sarpsborg;SN3190;04.05.2025 01:00;8,1
Sarpsborg;SN3190;04.05.2025 02:00;6,7
Sarpsborg;SN3190;04.05.2025 03:00;5,6
Sarpsborg;SN3190;04.05.2025 04:00;4,2
Sarpsborg;SN3190;04.05.2025 05:00;3,8
Sarpsborg;SN3190;04.05.2025 06:00;4,7
Sarpsborg;SN3190;04.05.2025 07:00;5,4
Sarpsborg;SN3190;04.05.2025 08:00;6,4
Sarpsborg;SN3190;04.05.2025 09:00;6,7
Sarpsborg;SN3190;04.05.2025 10:00;7,8
Sarpsborg;SN3190;04.05.2025 11:00;8
Sarpsborg;SN3190;04.05.2025 12:00;9,2
Sarpsborg;SN3190;04.05.2025 13:00;9,8
Sarpsborg;SN3190;04.05.2025 14:00;11
Sarpsborg;SN3190;04.05.2025 15:00;11,5
Sarpsborg;SN3190;04.05.2025 16:00;11,7
Sarpsborg;SN3190;04.05.2025 17:00;11,4
Sarpsborg;SN3190;04.05.2025 18:00;11,1
Sarpsborg;SN3190;04.05.2025 19:00;10,7
Sarpsborg;SN3190;04.05.2025 20:00;9,2
Sarpsborg;SN3190;04.05.2025 21:00;7,6
Sarpsborg;SN3190;04.05.2025 22:00;6,9
Sarpsborg;SN3190;04.05.2025 23:00;5,4
Sarpsborg;SN3190;05.05.2025 00:00;5,2
Sarpsborg;SN3190;05.05.2025 01:00;3,8
Sarpsborg;SN3190;05.05.2025 02:00;2,6
Sarpsborg;SN3190;05.05.2025 03:00;2,4
Sarpsborg;SN3190;05.05.2025 04:00;1,2
Sarpsborg;SN3190;05.05.2025 05:00;1,2
Sarpsborg;SN3190;05.05.2025 06:00;4,6
Sarpsborg;SN3190;05.05.2025 07:00;5,6
Sarpsborg;SN3190;05.05.2025 08:00;7,5
Sarpsborg;SN3190;05.05.2025 09:00;8,4
Sarpsborg;SN3190;05.05.2025 10:00;9,2
Sarpsborg;SN3190;05.05.2025 11:00;8,9
Sarpsborg;SN3190;05.05.2025 12:00;10
Sarpsborg;SN3190;05.05.2025 13:00;11,4
Sarpsborg;SN3190;05.05.2025 14:00;11,4
Sarpsborg;SN3190;05.05.2025 15:00;11,3
Sarpsborg;SN3190;05.05.2025 16:00;11,8
Sarpsborg;SN3190;05.05.2025 17:00;12,5
Sarpsborg;SN3190;05.05.2025 18:00;12,7
Sarpsborg;SN3190;05.05.2025 19:00;12,3
Sarpsborg;SN3190;05.05.2025 20:00;12,3
Sarpsborg;SN3190;05.05.2025 21:00;11,3
Sarpsborg;SN3190;05.05.2025 22:00;10,6
Sarpsborg;SN3190;05.05.2025 23:00;9,8
Sarpsborg;SN3190;06.05.2025 00:00;9,1
Sarpsborg;SN3190;06.05.2025 01:00;8,3
Sarpsborg;SN3190;06.05.2025 02:00;7,5
Sarpsborg;SN3190;06.05.2025 03:00;7,7
Sarpsborg;SN3190;06.05.2025 04:00;7,2
Sarpsborg;SN3190;06.05.2025 05:00;7,1
Sarpsborg;SN3190;06.05.2025 06:00;8,5
Sarpsborg;SN3190;06.05.2025 07:00;9,7
Sarpsborg;SN3190;06.05.2025 08:00;10,7
Sarpsborg;SN3190;06.05.2025 09:00;11
Sarpsborg;SN3190;06.05.2025 10:00;11,7
Sarpsborg;SN3190;06.05.2025 11:00;12
Sarpsborg;SN3190;06.05.2025 12:00;12,7
Sarpsborg;SN3190;06.05.2025 13:00;12,8
Sarpsborg;SN3190;06.05.2025 14:00;14
Sarpsborg;SN3190;06.05.2025 15:00;13,9
Sarpsborg;SN3190;06.05.2025 16:00;14,8
Sarpsborg;SN3190;06.05.2025 17:00;14,4
Sarpsborg;SN3190;06.05.2025 18:00;14
Sarpsborg;SN3190;06.05.2025 19:00;12,5
Sarpsborg;SN3190;06.05.2025 20:00;11,4
Sarpsborg;SN3190;06.05.2025 21:00;10
Sarpsborg;SN3190;06.05.2025 22:00;8,3
Sarpsborg;SN3190;06.05.2025 23:00;6,8
Sarpsborg;SN3190;07.05.2025 00:00;5,4
Sarpsborg;SN3190;07.05.2025 01:00;4,4
Sarpsborg;SN3190;07.05.2025 02:00;4,9
Sarpsborg;SN3190;07.05.2025 03:00;5
Sarpsborg;SN3190;07.05.2025 04:00;4,5
Sarpsborg;SN3190;07.05.2025 05:00;4,6
Sarpsborg;SN3190;07.05.2025 06:00;6,7
Sarpsborg;SN3190;07.05.2025 07:00;8,5
Sarpsborg;SN3190;07.05.2025 08:00;10,1
Sarpsborg;SN3190;07.05.2025 09:00;10,2
Sarpsborg;SN3190;07.05.2025 10:00;12
Sarpsborg;SN3190;07.05.2025 11:00;11,6
Sarpsborg;SN3190;07.05.2025 12:00;13,3
Sarpsborg;SN3190;07.05.2025 13:00;14,6
Sarpsborg;SN3190;07.05.2025 14:00;14,8
Sarpsborg;SN3190;07.05.2025 15:00;15,3
Sarpsborg;SN3190;07.05.2025 16:00;14,7
Sarpsborg;SN3190;07.05.2025 17:00;14,2
Sarpsborg;SN3190;07.05.2025 18:00;13,4
Sarpsborg;SN3190;07.05.2025 19:00;12,9
Sarpsborg;SN3190;07.05.2025 20:00;11
Sarpsborg;SN3190;07.05.2025 21:00;9,9
Sarpsborg;SN3190;07.05.2025 22:00;8,7
Sarpsborg;SN3190;07.05.2025 23:00;7,3
Sarpsborg;SN3190;08.05.2025 00:00;5,8
Sarpsborg;SN3190;08.05.2025 01:00;5
Sarpsborg;SN3190;08.05.2025 02:00;4,4
Sarpsborg;SN3190;08.05.2025 03:00;4,1
Sarpsborg;SN3190;08.05.2025 04:00;4,3
Sarpsborg;SN3190;08.05.2025 05:00;5,3
Sarpsborg;SN3190;08.05.2025 06:00;6,5
Sarpsborg;SN3190;08.05.2025 07:00;8,1
Sarpsborg;SN3190;08.05.2025 08:00;10
Sarpsborg;SN3190;08.05.2025 09:00;11,3
Sarpsborg;SN3190;08.05.2025 10:00;12,8
Sarpsborg;SN3190;08.05.2025 11:00;13,5
Sarpsborg;SN3190;08.05.2025 12:00;15,9
Sarpsborg;SN3190;08.05.2025 13:00;17,3
Sarpsborg;SN3190;08.05.2025 14:00;16,3
Sarpsborg;SN3190;08.05.2025 15:00;16,1
Sarpsborg;SN3190;08.05.2025 16:00;16
Sarpsborg;SN3190;08.05.2025 17:00;15,7
Sarpsborg;SN3190;08.05.2025 18:00;14,3
Sarpsborg;SN3190;08.05.2025 19:00;12,9
Sarpsborg;SN3190;08.05.2025 20:00;11,2
Sarpsborg;SN3190;08.05.2025 21:00;10,2
Sarpsborg;SN3190;08.05.2025 22:00;9,5
Sarpsborg;SN3190;08.05.2025 23:00;9,2
Sarpsborg;SN3190;09.05.2025 00:00;9,3
Sarpsborg;SN3190;09.05.2025 01:00;9,5
Sarpsborg;SN3190;09.05.2025 02:00;8,9
Sarpsborg;SN3190;09.05.2025 03:00;8,8
Sarpsborg;SN3190;09.05.2025 04:00;8,8
Sarpsborg;SN3190;09.05.2025 05:00;8,7
Sarpsborg;SN3190;09.05.2025 06:00;9,2
Sarpsborg;SN3190;09.05.2025 07:00;10,2
Sarpsborg;SN3190;09.05.2025 08:00;11,2
Sarpsborg;SN3190;09.05.2025 09:00;13,7
Sarpsborg;SN3190;09.05.2025 10:00;15,4
Sarpsborg;SN3190;09.05.2025 11:00;16
Sarpsborg;SN3190;09.05.2025 12:00;16,9
Sarpsborg;SN3190;09.05.2025 13:00;17,7
Sarpsborg;SN3190;09.05.2025 14:00;18,4
Sarpsborg;SN3190;09.05.2025 15:00;17,9
Sarpsborg;SN3190;09.05.2025 16:00;17
Sarpsborg;SN3190;09.05.2025 17:00;15,7
Sarpsborg;SN3190;09.05.2025 18:00;13,9
Sarpsborg;SN3190;09.05.2025 19:00;12,7
Sarpsborg;SN3190;09.05.2025 20:00;12,2
Sarpsborg;SN3190;09.05.2025 21:00;11,6
Sarpsborg;SN3190;09.05.2025 22:00;11,2
Sarpsborg;SN3190;09.05.2025 23:00;11,3
Sarpsborg;SN3190;10.05.2025 00:00;10,8
Sarpsborg;SN3190;10.05.2025 01:00;10,8
Sarpsborg;SN3190;10.05.2025 02:00;10,7
Sarpsborg;SN3190;10.05.2025 03:00;10,3
Sarpsborg;SN3190;10.05.2025 04:00;9,6
Sarpsborg;SN3190;10.05.2025 05:00;9,3
Sarpsborg;SN3190;10.05.2025 06:00;9,4
Sarpsborg;SN3190;10.05.2025 07:00;11
Sarpsborg;SN3190;10.05.2025 08:00;12,8
Sarpsborg;SN3190;10.05.2025 09:00;14,3
Sarpsborg;SN3190;10.05.2025 10:00;15,7
Sarpsborg;SN3190;10.05.2025 11:00;15,9
Sarpsborg;SN3190;10.05.2025 12:00;18,3
Sarpsborg;SN3190;10.05.2025 13:00;18
Sarpsborg;SN3190;10.05.2025 14:00;18,3
Sarpsborg;SN3190;10.05.2025 15:00;18
Sarpsborg;SN3190;10.05.2025 16:00;17,3
Sarpsborg;SN3190;10.05.2025 17:00;17,3
Sarpsborg;SN3190;10.05.2025 18:00;15,8
Sarpsborg;SN3190;10.05.2025 19:00;14,4
Sarpsborg;SN3190;10.05.2025 20:00;13,3
Sarpsborg;SN3190;10.05.2025 21:00;13,2
Sarpsborg;SN3190;10.05.2025 22:00;11,8
Sarpsborg;SN3190;10.05.2025 23:00;10,5
Sarpsborg;SN3190;11.05.2025 00:00;10,2
Sarpsborg;SN3190;11.05.2025 01:00;10,1
Sarpsborg;SN3190;11.05.2025 02:00;10,1
Sarpsborg;SN3190;11.05.2025 03:00;10,2
Sarpsborg;SN3190;11.05.2025 04:00;10,1
Sarpsborg;SN3190;11.05.2025 05:00;10
Sarpsborg;SN3190;11.05.2025 06:00;10,2
Sarpsborg;SN3190;11.05.2025 07:00;10,6
Sarpsborg;SN3190;11.05.2025 08:00;11,4
Sarpsborg;SN3190;11.05.2025 09:00;12
Sarpsborg;SN3190;11.05.2025 10:00;13,4
Sarpsborg;SN3190;11.05.2025 11:00;13,8
Sarpsborg;SN3190;11.05.2025 12:00;13,3
Sarpsborg;SN3190;11.05.2025 13:00;13,5
Sarpsborg;SN3190;11.05.2025 14:00;14,4
Sarpsborg;SN3190;11.05.2025 15:00;13,3
Sarpsborg;SN3190;11.05.2025 16:00;14,5
Sarpsborg;SN3190;11.05.2025 17:00;14,6
Sarpsborg;SN3190;11.05.2025 18:00;13,3
Sarpsborg;SN3190;11.05.2025 19:00;12,2
Sarpsborg;SN3190;11.05.2025 20:00;11,2
Sarpsborg;SN3190;11.05.2025 21:00;10,6
Sarpsborg;SN3190;11.05.2025 22:00;10,1
Sarpsborg;SN3190;11.05.2025 23:00;9,6
Sarpsborg;SN3190;12.05.2025 00:00;9,4
Sarpsborg;SN3190;12.05.2025 01:00;8,6
Sarpsborg;SN3190;12.05.2025 02:00;7,9
Sarpsborg;SN3190;12.05.2025 03:00;7,7
Sarpsborg;SN3190;12.05.2025 04:00;7,9
Sarpsborg;SN3190;12.05.2025 05:00;8,1
Sarpsborg;SN3190;12.05.2025 06:00;9,5
Sarpsborg;SN3190;12.05.2025 07:00;11,2
Sarpsborg;SN3190;12.05.2025 08:00;13,5
Sarpsborg;SN3190;12.05.2025 09:00;14,6
Sarpsborg;SN3190;12.05.2025 10:00;16,3
Sarpsborg;SN3190;12.05.2025 11:00;16,7
Sarpsborg;SN3190;12.05.2025 12:00;17,4
Sarpsborg;SN3190;12.05.2025 13:00;18,1
Sarpsborg;SN3190;12.05.2025 14:00;18,1
Sarpsborg;SN3190;12.05.2025 15:00;18,8
Sarpsborg;SN3190;12.05.2025 16:00;18,6
Sarpsborg;SN3190;12.05.2025 17:00;18,4
Sarpsborg;SN3190;12.05.2025 18:00;16,4
Sarpsborg;SN3190;12.05.2025 19:00;15,3
Sarpsborg;SN3190;12.05.2025 20:00;14,3
Sarpsborg;SN3190;12.05.2025 21:00;13,3
Sarpsborg;SN3190;12.05.2025 22:00;12,8
Sarpsborg;SN3190;12.05.2025 23:00;11,8
Sarpsborg;SN3190;13.05.2025 00:00;10,6
Sarpsborg;SN3190;13.05.2025 01:00;9,7
Sarpsborg;SN3190;13.05.2025 02:00;9
Sarpsborg;SN3190;13.05.2025 03:00;8,7
Sarpsborg;SN3190;13.05.2025 04:00;8,1
Sarpsborg;SN3190;13.05.2025 05:00;8,5
Sarpsborg;SN3190;13.05.2025 06:00;9,2
Sarpsborg;SN3190;13.05.2025 07:00;12,5
Sarpsborg;SN3190;13.05.2025 08:00;15,4
Sarpsborg;SN3190;13.05.2025 09:00;16,8
Sarpsborg;SN3190;13.05.2025 10:00;19
Sarpsborg;SN3190;13.05.2025 11:00;20
Sarpsborg;SN3190;13.05.2025 12:00;20,7
Sarpsborg;SN3190;13.05.2025 13:00;20,7
Sarpsborg;SN3190;13.05.2025 14:00;21,1
Sarpsborg;SN3190;13.05.2025 15:00;20,8
Sarpsborg;SN3190;13.05.2025 16:00;20,5
Sarpsborg;SN3190;13.05.2025 17:00;20,2
Sarpsborg;SN3190;13.05.2025 18:00;20
Sarpsborg;SN3190;13.05.2025 19:00;19,2
Sarpsborg;SN3190;13.05.2025 20:00;17,2
Sarpsborg;SN3190;13.05.2025 21:00;15,4
Sarpsborg;SN3190;13.05.2025 22:00;13,4
Sarpsborg;SN3190;13.05.2025 23:00;15,1
Sarpsborg;SN3190;14.05.2025 00:00;14,2
Sarpsborg;SN3190;14.05.2025 01:00;12,9
Sarpsborg;SN3190;14.05.2025 02:00;11,5
Sarpsborg;SN3190;14.05.2025 03:00;10,5
Sarpsborg;SN3190;14.05.2025 04:00;9,6
Sarpsborg;SN3190;14.05.2025 05:00;8
Sarpsborg;SN3190;14.05.2025 06:00;7,5
Sarpsborg;SN3190;14.05.2025 07:00;7,9
Sarpsborg;SN3190;14.05.2025 08:00;8,5
Sarpsborg;SN3190;14.05.2025 09:00;9,1
Sarpsborg;SN3190;14.05.2025 10:00;10,4
Sarpsborg;SN3190;14.05.2025 11:00;11,3
Sarpsborg;SN3190;14.05.2025 12:00;11,9
Sarpsborg;SN3190;14.05.2025 13:00;12,9
Sarpsborg;SN3190;14.05.2025 14:00;13,6
Sarpsborg;SN3190;14.05.2025 15:00;14
Sarpsborg;SN3190;14.05.2025 16:00;14,1
Sarpsborg;SN3190;14.05.2025 17:00;14
Sarpsborg;SN3190;14.05.2025 18:00;13,1
Sarpsborg;SN3190;14.05.2025 19:00;12,1
Sarpsborg;SN3190;14.05.2025 20:00;10,7
Sarpsborg;SN3190;14.05.2025 21:00;9,5
Sarpsborg;SN3190;14.05.2025 22:00;8,5
Sarpsborg;SN3190;14.05.2025 23:00;7,6
Sarpsborg;SN3190;15.05.2025 00:00;6,9
Sarpsborg;SN3190;15.05.2025 01:00;6,6
Sarpsborg;SN3190;15.05.2025 02:00;6,1
Sarpsborg;SN3190;15.05.2025 03:00;5,9
Sarpsborg;SN3190;15.05.2025 04:00;5,8
Sarpsborg;SN3190;15.05.2025 05:00;5,9
Sarpsborg;SN3190;15.05.2025 06:00;7,4
Sarpsborg;SN3190;15.05.2025 07:00;8,7
Sarpsborg;SN3190;15.05.2025 08:00;9,8
Sarpsborg;SN3190;15.05.2025 09:00;11,3
Sarpsborg;SN3190;15.05.2025 10:00;12,9
Sarpsborg;SN3190;15.05.2025 11:00;13,9
Sarpsborg;SN3190;15.05.2025 12:00;15,3
Sarpsborg;SN3190;15.05.2025 13:00;17,1
Sarpsborg;SN3190;15.05.2025 14:00;18
Sarpsborg;SN3190;15.05.2025 15:00;19,2
Sarpsborg;SN3190;15.05.2025 16:00;19,9
Sarpsborg;SN3190;15.05.2025 17:00;20,2
Sarpsborg;SN3190;15.05.2025 18:00;19,4
Sarpsborg;SN3190;15.05.2025 19:00;19,7
Sarpsborg;SN3190;15.05.2025 20:00;18,8
Sarpsborg;SN3190;15.05.2025 21:00;17,6
Sarpsborg;SN3190;15.05.2025 22:00;15,8
Sarpsborg;SN3190;15.05.2025 23:00;14,3
Sarpsborg;SN3190;16.05.2025 00:00;12,8
Sarpsborg;SN3190;16.05.2025 01:00;11,2
Sarpsborg;SN3190;16.05.2025 02:00;10,2
Sarpsborg;SN3190;16.05.2025 03:00;9,6
Sarpsborg;SN3190;16.05.2025 04:00;9,2
Sarpsborg;SN3190;16.05.2025 05:00;9,3
Sarpsborg;SN3190;16.05.2025 06:00;10,8
Sarpsborg;SN3190;16.05.2025 07:00;11,7
Sarpsborg;SN3190;16.05.2025 08:00;12,2
Sarpsborg;SN3190;16.05.2025 09:00;13,4
Sarpsborg;SN3190;16.05.2025 10:00;14,5
Sarpsborg;SN3190;16.05.2025 11:00;15,2
