"","time","AvgTempNO1","Price_NOK","Energy","demand","HDH","price_lag1","price_lag2","price_lag24","price_lag168","HDH_lag24","demand_lag24","supply_lag168","hour","weekday","month","dummy_hour","dummy_weekday","dummy_month"
"5545",2025-08-20 04:00:00,8.28,809.424,4381383,2372.03,9.72,862.6848,882.7744,820.1696,666.344,3.44,2293.99,4446497,4,3,8,"4","3","8"
"5546",2025-08-20 05:00:00,8.08,776.2528,4381383,2350.03,9.92,809.424,862.6848,823.6736,659.5696,4.02,2231.57,4446497,5,3,8,"5","3","8"
"5547",2025-08-20 06:00:00,8.94,760.7184,4381383,2360.38,9.06,776.2528,809.424,783.2608,679.6592,3.6,2250.04,4446497,6,3,8,"6","3","8"
"5548",2025-08-20 07:00:00,11,800.8976,4381383,2434.4,7,760.7184,776.2528,1009.0352,732.1024,3.12,2290.99,4446497,7,3,8,"7","3","8"
"5549",2025-08-20 08:00:00,12.68,997.8224,4381383,2701.25,5.32,800.8976,760.7184,1068.0192,1505.9024,2.8,2582.43,4446497,8,3,8,"8","3","8"
"5550",2025-08-20 09:00:00,13.6,887.7968,4381383,3056.22,4.4,997.8224,800.8976,1146.0416,1494.9232,2.48,2940.93,4446497,9,3,8,"9","3","8"
"5551",2025-08-20 10:00:00,14.58,919.4496,4381383,3074.53,3.42,887.7968,997.8224,1184.8192,1469.5776,1.78,3028.66,4446497,10,3,8,"10","3","8"
"5552",2025-08-20 11:00:00,15.4,900.9952,4381383,3048.52,2.6,919.4496,887.7968,1043.024,1274.872,1.12,3014.77,4446497,11,3,8,"11","3","8"
"5553",2025-08-20 12:00:00,16.2,924.2384,4381383,2993.51,1.8,900.9952,919.4496,800.8976,1215.888,0.460000000000001,2997.21,4446497,12,3,8,"12","3","8"
"5554",2025-08-20 13:00:00,17.02,839.208,4381383,2967.93,0.98,924.2384,900.9952,557.2528,1141.2528,0,2995.56,4446497,13,3,8,"13","3","8"
"5555",2025-08-20 14:00:00,16.7,664.9424,4381383,2984.92,1.3,839.208,924.2384,351.6848,1097.8032,0,2990.29,4446497,14,3,8,"14","3","8"
"5556",2025-08-20 15:00:00,16.44,611.448,4381383,2992.15,1.56,664.9424,839.208,315.36,1083.6704,0,2977.11,4446497,15,3,8,"15","3","8"
"5557",2025-08-20 16:00:00,15.9,706.2896,4381383,3033.68,2.1,611.448,664.9424,380.768,1097.1024,0,2978.05,4446497,16,3,8,"16","3","8"
"5558",2025-08-20 17:00:00,15.38,831.7328,4381383,3109.19,2.62,706.2896,611.448,499.0864,1222.312,0,3022.9,4446497,17,3,8,"17","3","8"
"5559",2025-08-20 18:00:00,14.52,901.8128,4381383,3228.15,3.48,831.7328,706.2896,683.5136,1260.7392,0.359999999999999,3078.67,4446497,18,3,8,"18","3","8"
"5560",2025-08-20 19:00:00,13.64,904.1488,4381383,3223.92,4.36,901.8128,831.7328,1093.1312,1326.4976,1.26,3074.99,4446497,19,3,8,"19","3","8"
"5561",2025-08-20 20:00:00,13.06,876,4381383,3228.12,4.94,904.1488,901.8128,1226.5168,1249.5264,3.06,3054.67,4446497,20,3,8,"20","3","8"
"5562",2025-08-20 21:00:00,12.12,1015.2256,4381383,3207.21,5.88,876,904.1488,1258.0528,1950.80528,4.6,3054.63,4446497,21,3,8,"21","3","8"
"5563",2025-08-20 22:00:00,11.26,957.9936,4381383,3199.4,6.74,1015.2256,876,1347.9888,1950.80528,5.46,3073.22,4446497,22,3,8,"22","3","8"
"5564",2025-08-20 23:00:00,10.68,891.5344,4381383,3203.98,7.32,957.9936,1015.2256,1132.8432,1575.9824,5.84,3089.39,4446497,23,3,8,"23","3","8"
"5565",2025-08-21,10.36,913.7264,4381383,3066.5,7.64,891.5344,957.9936,946.8976,1413.5136,6.16,2984.52,4446497,0,4,8,"0","4","8"
"5566",2025-08-21 01:00:00,10.3,889.5488,4381383,2859.4,7.7,913.7264,891.5344,887.096,1097.8032,7.06,2751.29,4446497,1,4,8,"1","4","8"
"5567",2025-08-21 02:00:00,10.12,934.984,4381383,2639.46,7.88,889.5488,913.7264,882.7744,733.7376,8,2531.3,4446497,2,4,8,"2","4","8"
"5568",2025-08-21 03:00:00,10.04,904.9664,4381383,2510.31,7.96,934.984,889.5488,862.6848,682.5792,8.7,2422.13,4446497,3,4,8,"3","4","8"
"5569",2025-08-21 04:00:00,9.72,856.6112,4381383,2462.36,8.28,904.9664,934.984,809.424,656.7664,9.72,2372.03,4446497,4,4,8,"4","4","8"
"5570",2025-08-21 05:00:00,9.3,867.824,4381383,2407.54,8.7,856.6112,904.9664,776.2528,654.3136,9.92,2350.03,4446497,5,4,8,"5","4","8"
"5571",2025-08-21 06:00:00,9.34,876.3504,4381383,2406.09,8.66,867.824,856.6112,760.7184,655.832,9.06,2360.38,4446497,6,4,8,"6","4","8"
"5572",2025-08-21 07:00:00,9.98,873.5472,4381383,2513.86,8.02,876.3504,867.824,800.8976,717.6192,7,2434.4,4446497,7,4,8,"7","4","8"
"5573",2025-08-21 08:00:00,10.92,916.4128,4381383,2804.19,7.08,873.5472,876.3504,997.8224,777.5376,5.32,2701.25,4446497,8,4,8,"8","4","8"
"5574",2025-08-21 09:00:00,12.08,961.4976,4381383,3179.39,5.92,916.4128,873.5472,887.7968,812.344,4.4,3056.22,4446497,9,4,8,"9","4","8"
"5575",2025-08-21 10:00:00,13.5,968.7392,4381383,3262.47,4.5,961.4976,916.4128,919.4496,874.9488,3.42,3074.53,4446497,10,4,8,"10","4","8"
"5576",2025-08-21 11:00:00,13.9,914.6608,4381383,3182.88,4.1,968.7392,961.4976,900.9952,836.9888,2.6,3048.52,4446497,11,4,8,"11","4","8"
"5577",2025-08-21 12:00:00,14.64,900.6448,4381383,3134,3.36,914.6608,968.7392,924.2384,739.344,1.8,2993.51,4446497,12,4,8,"12","4","8"
"5578",2025-08-21 13:00:00,15.6,851.9392,4381383,3114.87,2.4,900.6448,914.6608,839.208,625.1136,0.98,2967.93,4446497,13,4,8,"13","4","8"
"5579",2025-08-21 14:00:00,16.28,759.784,4381383,3142.06,1.72,851.9392,900.6448,664.9424,508.3136,1.3,2984.92,4446497,14,4,8,"14","4","8"
"5580",2025-08-21 15:00:00,16.8,751.2576,4381383,3131.56,1.2,759.784,851.9392,611.448,397.5872,1.56,2992.15,4446497,15,4,8,"15","4","8"
"5581",2025-08-21 16:00:00,17.3,665.176,4381383,3101.63,0.699999999999999,751.2576,759.784,706.2896,508.8976,2.1,3033.68,4446497,16,4,8,"16","4","8"
"5582",2025-08-21 17:00:00,16.54,799.2624,4381383,3101.24,1.46,665.176,751.2576,831.7328,553.2816,2.62,3109.19,4446497,17,4,8,"17","4","8"
"5583",2025-08-21 18:00:00,16.06,866.8896,4381383,3175.94,1.94,799.2624,665.176,901.8128,679.8928,3.48,3228.15,4446497,18,4,8,"18","4","8"
"5584",2025-08-21 19:00:00,14.92,876.4672,4381383,3187.17,3.08,866.8896,799.2624,904.1488,777.5376,4.36,3223.92,4446497,19,4,8,"19","4","8"
"5585",2025-08-21 20:00:00,13.36,911.7408,4381383,3163.73,4.64,876.4672,866.8896,876,862.9184,4.94,3228.12,4446497,20,4,8,"20","4","8"
"5586",2025-08-21 21:00:00,13.22,922.0192,4381383,3194.99,4.78,911.7408,876.4672,1015.2256,968.9728,5.88,3207.21,4446497,21,4,8,"21","4","8"
"5587",2025-08-21 22:00:00,12.86,1188.9072,4381383,3224.37,5.14,922.0192,911.7408,957.9936,839.792,6.74,3199.4,4446497,22,4,8,"22","4","8"
"5588",2025-08-21 23:00:00,12.36,961.4976,4381383,3245.77,5.64,1188.9072,922.0192,891.5344,839.9088,7.32,3203.98,4446497,23,4,8,"23","4","8"
"5589",2025-08-22,12.02,973.528,4381383,3113.34,5.98,961.4976,1188.9072,913.7264,804.5184,7.64,3066.5,4446497,0,5,8,"0","5","8"
"5590",2025-08-22 01:00:00,11.62,935.4512,4381383,2869.31,6.38,973.528,961.4976,889.5488,752.192,7.7,2859.4,4446497,1,5,8,"1","5","8"
"5591",2025-08-22 02:00:00,11.02,994.552,4381383,2658.73,6.98,935.4512,973.528,934.984,754.6448,7.88,2639.46,4446497,2,5,8,"2","5","8"
"5592",2025-08-22 03:00:00,10.48,904.616,4381383,2550.59,7.52,994.552,935.4512,904.9664,740.512,7.96,2510.31,4446497,3,5,8,"3","5","8"
"5593",2025-08-22 04:00:00,10.12,869.1088,4381383,2483.87,7.88,904.616,994.552,856.6112,730.3504,8.28,2462.36,4446497,4,5,8,"4","5","8"
"5594",2025-08-22 05:00:00,9.74,857.6624,4381383,2451.77,8.26,869.1088,904.616,867.824,703.0192,8.7,2407.54,4446497,5,5,8,"5","5","8"
"5595",2025-08-22 06:00:00,10.12,859.064,4381383,2450.72,7.88,857.6624,869.1088,876.3504,685.616,8.66,2406.09,4446497,6,5,8,"6","5","8"
"5596",2025-08-22 07:00:00,10.14,905.784,4381383,2550.27,7.86,859.064,857.6624,873.5472,697.1792,8.02,2513.86,4446497,7,5,8,"7","5","8"
"5597",2025-08-22 08:00:00,10.76,922.4864,4381383,2830.74,7.24,905.784,859.064,916.4128,764.5728,7.08,2804.19,4446497,8,5,8,"8","5","8"
"5598",2025-08-22 09:00:00,11.68,994.552,4381383,3234.01,6.32,922.4864,905.784,961.4976,1050.2656,5.92,3179.39,4446497,9,5,8,"9","5","8"
"5599",2025-08-22 10:00:00,13.54,1041.1552,4381383,3376.83,4.46,994.552,922.4864,968.7392,1257.0016,4.5,3262.47,4446497,10,5,8,"10","5","8"
"5600",2025-08-22 11:00:00,14,949,4381383,3300.34,4,1041.1552,994.552,914.6608,1122.3312,4.1,3182.88,4446497,11,5,8,"11","5","8"
"5601",2025-08-22 12:00:00,14.28,804.4016,4381383,3223.29,3.72,949,1041.1552,900.6448,542.1856,3.36,3134,4446497,12,5,8,"12","5","8"
"5602",2025-08-22 13:00:00,14.94,525.7168,4381383,3197.18,3.06,804.4016,949,851.9392,286.744,2.4,3114.87,4446497,13,5,8,"13","5","8"
"5603",2025-08-22 14:00:00,15.5,491.9616,4381383,3178.87,2.5,525.7168,804.4016,759.784,206.5024,1.72,3142.06,4446497,14,5,8,"14","5","8"
"5604",2025-08-22 15:00:00,15.86,466.3824,4381383,3153.18,2.14,491.9616,525.7168,751.2576,105.9376,1.2,3131.56,4446497,15,5,8,"15","5","8"
"5605",2025-08-22 16:00:00,14.86,457.9728,4381383,3120.85,3.14,466.3824,491.9616,665.176,165.1552,0.699999999999999,3101.63,4446497,16,5,8,"16","5","8"
"5606",2025-08-22 17:00:00,13.98,471.7552,4381383,3124.63,4.02,457.9728,466.3824,799.2624,247.9664,1.46,3101.24,4446497,17,5,8,"17","5","8"
"5607",2025-08-22 18:00:00,12.88,467.3168,4381383,3153.22,5.12,471.7552,457.9728,866.8896,443.0224,1.94,3175.94,4446497,18,5,8,"18","5","8"
"5608",2025-08-22 19:00:00,11.74,778.1216,4381383,3162.44,6.26,467.3168,471.7552,876.4672,641.4656,3.08,3187.17,4446497,19,5,8,"19","5","8"
"5609",2025-08-22 20:00:00,10.78,906.952,4381383,3165.38,7.22,778.1216,467.3168,911.7408,821.8048,4.64,3163.73,4446497,20,5,8,"20","5","8"
"5610",2025-08-22 21:00:00,10.74,934.7504,4381383,3171.67,7.26,906.952,778.1216,922.0192,952.3872,4.78,3194.99,4446497,21,5,8,"21","5","8"
"5611",2025-08-22 22:00:00,9.78,1034.848,4381383,3134.52,8.22,934.7504,906.952,1188.9072,1038.936,5.14,3224.37,4446497,22,5,8,"22","5","8"
"5612",2025-08-22 23:00:00,9.1,929.8448,4381383,3098.95,8.9,1034.848,934.7504,961.4976,774.0336,5.64,3245.77,4446497,23,5,8,"23","5","8"
"5613",2025-08-23,8.8,920.384,4381383,2982.86,9.2,929.8448,1034.848,973.528,723.1088,5.98,3113.34,4446497,0,6,8,"0","6","8"
"5614",2025-08-23 01:00:00,8.24,926.808,4381383,2822.87,9.76,920.384,929.8448,935.4512,689.9376,6.38,2869.31,4446497,1,6,8,"1","6","8"
"5615",2025-08-23 02:00:00,8.2,966.1696,4381383,2658.83,9.8,926.808,920.384,994.552,740.6288,6.98,2658.73,4446497,2,6,8,"2","6","8"
"5616",2025-08-23 03:00:00,8.2,922.9536,4381383,2551.35,9.8,966.1696,926.808,904.616,734.7888,7.52,2550.59,4446497,3,6,8,"3","6","8"
"5617",2025-08-23 04:00:00,7.84,901.2288,4381383,2468.32,10.16,922.9536,966.1696,869.1088,726.9632,7.88,2483.87,4446497,4,6,8,"4","6","8"
"5618",2025-08-23 05:00:00,7.7,880.2048,4381383,2436.68,10.3,901.2288,922.9536,857.6624,719.0208,8.26,2451.77,4446497,5,6,8,"5","6","8"
"5619",2025-08-23 06:00:00,8.54,898.776,4381383,2418.72,9.46,880.2048,901.2288,859.064,703.72,7.88,2450.72,4446497,6,6,8,"6","6","8"
"5620",2025-08-23 07:00:00,10.08,900.528,4381383,2415.69,7.92,898.776,880.2048,905.784,721.0064,7.86,2550.27,4446497,7,6,8,"7","6","8"
"5621",2025-08-23 08:00:00,11.36,872.1456,4381383,2454.46,6.64,900.528,898.776,922.4864,738.5264,7.24,2830.74,4446497,8,6,8,"8","6","8"
"5622",2025-08-23 09:00:00,12.9,913.7264,4381383,2511.77,5.1,872.1456,900.528,994.552,715.8672,6.32,3234.01,4446497,9,6,8,"9","6","8"
"5623",2025-08-23 10:00:00,14.32,943.2768,4381383,2622.99,3.68,913.7264,872.1456,1041.1552,705.8224,4.46,3376.83,4446497,10,6,8,"10","6","8"
"5624",2025-08-23 11:00:00,15,671.8336,4381383,2766.59,3,943.2768,913.7264,949,609.8128,4,3300.34,4446497,11,6,8,"11","6","8"
"5625",2025-08-23 12:00:00,16.34,387.5424,4381383,2875.73,1.66,671.8336,943.2768,804.4016,355.3056,3.72,3223.29,4446497,12,6,8,"12","6","8"
"5626",2025-08-23 13:00:00,17,67.6272,4381383,2935.3,1,387.5424,671.8336,525.7168,86.7824,3.06,3197.18,4446497,13,6,8,"13","6","8"
"5627",2025-08-23 14:00:00,17,88.0672,4381383,2891.41,1,67.6272,387.5424,491.9616,72.6496,2.5,3178.87,4446497,14,6,8,"14","6","8"
"5628",2025-08-23 15:00:00,18.36,91.9216,4381383,2854.52,0,88.0672,67.6272,466.3824,26.864,2.14,3153.18,4446497,15,6,8,"15","6","8"
"5629",2025-08-23 16:00:00,18.6,109.0912,4381383,2824.02,0,91.9216,88.0672,457.9728,47.7712,3.14,3120.85,4446497,16,6,8,"16","6","8"
"5630",2025-08-23 17:00:00,18.48,357.2912,4381383,2804.21,0,109.0912,91.9216,471.7552,70.3136,4.02,3124.63,4446497,17,6,8,"17","6","8"
"5631",2025-08-23 18:00:00,17.38,444.424,4381383,2819.01,0.620000000000001,357.2912,109.0912,467.3168,117.968,5.12,3153.22,4446497,18,6,8,"18","6","8"
"5632",2025-08-23 19:00:00,16.24,817.2496,4381383,2846.95,1.76,444.424,357.2912,778.1216,261.9824,6.26,3162.44,4446497,19,6,8,"19","6","8"
"5633",2025-08-23 20:00:00,14.64,955.6576,4381383,2860.7,3.36,817.2496,444.424,906.952,692.9744,7.22,3165.38,4446497,20,6,8,"20","6","8"
"5634",2025-08-23 21:00:00,13.02,983.8064,4381383,2875,4.98,955.6576,817.2496,934.7504,726.7296,7.26,3171.67,4446497,21,6,8,"21","6","8"
"5635",2025-08-23 22:00:00,12.18,1095.4672,4381383,2842.67,5.82,983.8064,955.6576,1034.848,793.5392,8.22,3134.52,4446497,22,6,8,"22","6","8"
"5636",2025-08-23 23:00:00,11.46,1044.4256,4381383,2845.55,6.54,1095.4672,983.8064,929.8448,839.3248,8.9,3098.95,4446497,23,6,8,"23","6","8"
"5637",2025-08-24,11.1,1056.1056,4381383,2754.95,6.9,1044.4256,1095.4672,920.384,810.4752,9.2,2982.86,4446497,0,7,8,"0","7","8"
"5638",2025-08-24 01:00:00,10.74,992.8,4381383,2642.5,7.26,1056.1056,1044.4256,926.808,800.5472,9.76,2822.87,4446497,1,7,8,"1","7","8"
"5639",2025-08-24 02:00:00,10.44,995.6032,4381383,2533.63,7.56,992.8,1056.1056,966.1696,767.2592,9.8,2658.83,4446497,2,7,8,"2","7","8"
"5640",2025-08-24 03:00:00,9.58,951.1024,4381383,2443.18,8.42,995.6032,992.8,922.9536,705.7056,9.8,2551.35,4446497,3,7,8,"3","7","8"
"5641",2025-08-24 04:00:00,8.84,926.9248,4381383,2374.4,9.16,951.1024,995.6032,901.2288,713.064,10.16,2468.32,4446497,4,7,8,"4","7","8"
"5642",2025-08-24 05:00:00,9.16,914.6608,4381383,2323.12,8.84,926.9248,951.1024,880.2048,711.6624,10.3,2436.68,4446497,5,7,8,"5","7","8"
"5643",2025-08-24 06:00:00,9.2,911.624,4381383,2313.6,8.8,914.6608,926.9248,898.776,710.4944,9.46,2418.72,4446497,6,7,8,"6","7","8"
"5644",2025-08-24 07:00:00,11.58,882.424,4381383,2335.69,6.42,911.624,914.6608,900.528,705.1216,7.92,2415.69,4446497,7,7,8,"7","7","8"
"5645",2025-08-24 08:00:00,13.52,870.6272,4381383,2331.3,4.48,882.424,911.624,872.1456,658.752,6.64,2454.46,4446497,8,7,8,"8","7","8"
"5646",2025-08-24 09:00:00,14.66,840.1424,4381383,2349.39,3.34,870.6272,882.424,913.7264,646.2544,5.1,2511.77,4446497,9,7,8,"9","7","8"
"5647",2025-08-24 10:00:00,15.8,654.08,4381383,2425.62,2.2,840.1424,870.6272,943.2768,612.8496,3.68,2622.99,4446497,10,7,8,"10","7","8"
"5648",2025-08-24 11:00:00,16.94,464.7472,4381383,2575.99,1.06,654.08,840.1424,671.8336,470.704,3,2766.59,4446497,11,7,8,"11","7","8"
"5649",2025-08-24 12:00:00,17.94,125.3264,4381383,2681.31,0.0599999999999987,464.7472,654.08,387.5424,263.1504,1.66,2875.73,4446497,12,7,8,"12","7","8"
"5650",2025-08-24 13:00:00,19.04,74.752,4381383,2734.41,0,125.3264,464.7472,67.6272,105.3536,1,2935.3,4446497,13,7,8,"13","7","8"
"5651",2025-08-24 14:00:00,19.36,24.6448,4381383,2730.31,0,74.752,125.3264,88.0672,74.9856,1,2891.41,4446497,14,7,8,"14","7","8"
"5652",2025-08-24 15:00:00,19.58,45.2016,4381383,2690.7,0,24.6448,74.752,91.9216,69.7296,0,2854.52,4446497,15,7,8,"15","7","8"
"5653",2025-08-24 16:00:00,18.94,104.6528,4381383,2694.7,0,45.2016,24.6448,109.0912,90.4032,0,2824.02,4446497,16,7,8,"16","7","8"
"5654",2025-08-24 17:00:00,18.82,118.4352,4381383,2735.34,0,104.6528,45.2016,357.2912,235.352,0,2804.21,4446497,17,7,8,"17","7","8"
"5655",2025-08-24 18:00:00,17.8,472.9232,4381383,2813.04,0.199999999999999,118.4352,104.6528,444.424,210.824,0.620000000000001,2819.01,4446497,18,7,8,"18","7","8"
"5656",2025-08-24 19:00:00,16.1,688.4192,4381383,2861.42,1.9,472.9232,118.4352,817.2496,739.1104,1.76,2846.95,4446497,19,7,8,"19","7","8"
"5657",2025-08-24 20:00:00,14.26,937.904,4381383,2867.47,3.74,688.4192,472.9232,955.6576,1166.3648,3.36,2860.7,4446497,20,7,8,"20","7","8"
"5658",2025-08-24 21:00:00,13.08,997.3552,4381383,2916.49,4.92,937.904,688.4192,983.8064,1450.1888,4.98,2875,4446497,21,7,8,"21","7","8"
"5659",2025-08-24 22:00:00,11.8,1025.1536,4381383,2979.61,6.2,997.3552,937.904,1095.4672,1472.1472,5.82,2842.67,4446497,22,7,8,"22","7","8"
"5660",2025-08-24 23:00:00,11.04,1014.8752,4381383,3001.43,6.96,1025.1536,997.3552,1044.4256,1453.2256,6.54,2845.55,4446497,23,7,8,"23","7","8"
"5661",2025-08-25,10.58,1027.4896,4381383,2888.1,7.42,1014.8752,1025.1536,1056.1056,1342.8496,6.9,2754.95,4446497,0,1,8,"0","1","8"
"5662",2025-08-25 01:00:00,9.84,982.7552,4381383,2686.32,8.16,1027.4896,1014.8752,992.8,1283.7488,7.26,2642.5,4446497,1,1,8,"1","1","8"
"5663",2025-08-25 02:00:00,9.38,967.5712,4315371,2534.98,8.62,982.7552,1027.4896,995.6032,1105.8624,7.56,2533.63,4381383,2,1,8,"2","1","8"
"5664",2025-08-25 03:00:00,8.32,902.28,4315371,2440.88,9.68,967.5712,982.7552,951.1024,1030.4096,8.42,2443.18,4381383,3,1,8,"3","1","8"
"5665",2025-08-25 04:00:00,7.74,871.6784,4315371,2405.81,10.26,902.28,967.5712,926.9248,1003.7792,9.16,2374.4,4381383,4,1,8,"4","1","8"
"5666",2025-08-25 05:00:00,8.02,843.6464,4315371,2387.85,9.98,871.6784,902.28,914.6608,988.5952,8.84,2323.12,4381383,5,1,8,"5","1","8"
"5667",2025-08-25 06:00:00,8.44,868.0576,4315371,2405.27,9.56,843.6464,871.6784,911.624,1068.3696,8.8,2313.6,4381383,6,1,8,"6","1","8"
"5668",2025-08-25 07:00:00,10.3,957.76,4315371,2498.04,7.7,868.0576,843.6464,882.424,1231.072,6.42,2335.69,4381383,7,1,8,"7","1","8"
"5669",2025-08-25 08:00:00,12.1,1004.1296,4315371,2833.83,5.9,957.76,868.0576,870.6272,1366.4432,4.48,2331.3,4381383,8,1,8,"8","1","8"
"5670",2025-08-25 09:00:00,13.58,1012.5392,4315371,3193.77,4.42,1004.1296,957.76,840.1424,1400.1984,3.34,2349.39,4381383,9,1,8,"9","1","8"
"5671",2025-08-25 10:00:00,14.92,1073.5088,4315371,3240.46,3.08,1012.5392,1004.1296,654.08,1441.6624,2.2,2425.62,4381383,10,1,8,"10","1","8"
"5672",2025-08-25 11:00:00,15.96,918.8656,4315371,3188.52,2.04,1073.5088,1012.5392,464.7472,1257.8192,1.06,2575.99,4381383,11,1,8,"11","1","8"
"5673",2025-08-25 12:00:00,16.84,842.5952,4315371,3119.39,1.16,918.8656,1073.5088,125.3264,1257.936,0.0599999999999987,2681.31,4381383,12,1,8,"12","1","8"
"5674",2025-08-25 13:00:00,17.78,799.6128,4315371,3064.08,0.219999999999999,842.5952,918.8656,74.752,1062.7632,0,2734.41,4381383,13,1,8,"13","1","8"
"5675",2025-08-25 14:00:00,18.28,580.6128,4315371,3052.07,0,799.6128,842.5952,24.6448,556.3184,0,2730.31,4381383,14,1,8,"14","1","8"
"5676",2025-08-25 15:00:00,18.66,576.0576,4315371,3027.91,0,580.6128,799.6128,45.2016,299.592,0,2690.7,4381383,15,1,8,"15","1","8"
"5677",2025-08-25 16:00:00,18.8,584,4315371,3030.32,0,576.0576,580.6128,104.6528,364.416,0,2694.7,4381383,16,1,8,"16","1","8"
"5678",2025-08-25 17:00:00,18.4,719.9552,4315371,3067.43,0,584,576.0576,118.4352,1011.488,0,2735.34,4381383,17,1,8,"17","1","8"
"5679",2025-08-25 18:00:00,17.62,759.4336,4315371,3144.88,0.379999999999999,719.9552,584,472.9232,1133.544,0.199999999999999,2813.04,4381383,18,1,8,"18","1","8"
"5680",2025-08-25 19:00:00,16.28,996.304,4315371,3140.2,1.72,759.4336,719.9552,688.4192,1245.2048,1.9,2861.42,4381383,19,1,8,"19","1","8"
"5681",2025-08-25 20:00:00,13.76,1117.5424,4315371,3162.62,4.24,996.304,759.4336,937.904,1327.3152,3.74,2867.47,4381383,20,1,8,"20","1","8"
"5682",2025-08-25 21:00:00,12.36,1026.4384,4315371,3178.63,5.64,1117.5424,996.304,997.3552,1950.80528,4.92,2916.49,4381383,21,1,8,"21","1","8"
"5683",2025-08-25 22:00:00,11.02,1763.2128,4315371,3169.41,6.98,1026.4384,1117.5424,1025.1536,1711.0032,6.2,2979.61,4381383,22,1,8,"22","1","8"
"5684",2025-08-25 23:00:00,10.12,1537.2048,4315371,3184.54,7.88,1763.2128,1026.4384,1014.8752,1214.6032,6.96,3001.43,4381383,23,1,8,"23","1","8"
"5685",2025-08-26,9.1,1297.4144,4315371,3054.06,8.9,1537.2048,1763.2128,1027.4896,1214.0192,7.42,2888.1,4381383,0,2,8,"0","2","8"
"5686",2025-08-26 01:00:00,8.76,1190.0752,4315371,2821.53,9.24,1297.4144,1537.2048,982.7552,1095.3504,8.16,2686.32,4381383,1,2,8,"1","2","8"
"5687",2025-08-26 02:00:00,7.74,1204.792,4315371,2592.93,10.26,1190.0752,1297.4144,967.5712,1050.616,8.62,2534.98,4381383,2,2,8,"2","2","8"
"5688",2025-08-26 03:00:00,7.54,1129.9232,4315371,2469.72,10.46,1204.792,1190.0752,902.28,882.1904,9.68,2440.88,4381383,3,2,8,"3","2","8"
"5689",2025-08-26 04:00:00,7.46,1099.9056,4315371,2413.36,10.54,1129.9232,1204.792,871.6784,820.1696,10.26,2405.81,4381383,4,2,8,"4","2","8"
"5690",2025-08-26 05:00:00,7.12,1075.0272,4315371,2397.17,10.88,1099.9056,1129.9232,843.6464,823.6736,9.98,2387.85,4381383,5,2,8,"5","2","8"
"5691",2025-08-26 06:00:00,7.24,1097.4528,4315371,2426.57,10.76,1075.0272,1099.9056,868.0576,783.2608,9.56,2405.27,4381383,6,2,8,"6","2","8"
"5692",2025-08-26 07:00:00,9.36,1126.7696,4315371,2544.58,8.64,1097.4528,1075.0272,957.76,1009.0352,7.7,2498.04,4381383,7,2,8,"7","2","8"
"5693",2025-08-26 08:00:00,11.34,1113.8048,4315371,2891.11,6.66,1126.7696,1097.4528,1004.1296,1068.0192,5.9,2833.83,4381383,8,2,8,"8","2","8"
"5694",2025-08-26 09:00:00,13.26,1163.2112,4315371,3261.87,4.74,1113.8048,1126.7696,1012.5392,1146.0416,4.42,3193.77,4381383,9,2,8,"9","2","8"
"5695",2025-08-26 10:00:00,15.22,1119.8784,4315371,3304.82,2.78,1163.2112,1113.8048,1073.5088,1184.8192,3.08,3240.46,4381383,10,2,8,"10","2","8"
"5696",2025-08-26 11:00:00,16.02,1040.104,4315371,3245.02,1.98,1119.8784,1163.2112,918.8656,1043.024,2.04,3188.52,4381383,11,2,8,"11","2","8"
"5697",2025-08-26 12:00:00,17.24,992.8,4315371,3230.74,0.760000000000002,1040.104,1119.8784,842.5952,800.8976,1.16,3119.39,4381383,12,2,8,"12","2","8"
"5698",2025-08-26 13:00:00,17.76,967.9216,4315371,3095.67,0.240000000000002,992.8,1040.104,799.6128,557.2528,0.219999999999999,3064.08,4381383,13,2,8,"13","2","8"
"5699",2025-08-26 14:00:00,18.68,914.1936,4315371,3053.73,0,967.9216,992.8,580.6128,351.6848,0,3052.07,4381383,14,2,8,"14","2","8"
"5700",2025-08-26 15:00:00,18.96,913.6096,4315371,3017.09,0,914.1936,967.9216,576.0576,315.36,0,3027.91,4381383,15,2,8,"15","2","8"
"5701",2025-08-26 16:00:00,18.62,920.7344,4315371,3028.61,0,913.6096,914.1936,584,380.768,0,3030.32,4381383,16,2,8,"16","2","8"
"5702",2025-08-26 17:00:00,18.38,966.6368,4315371,3062.29,0,920.7344,913.6096,719.9552,499.0864,0,3067.43,4381383,17,2,8,"17","2","8"
"5703",2025-08-26 18:00:00,17.58,1084.1376,4315371,3124.56,0.420000000000002,966.6368,920.7344,759.4336,683.5136,0.379999999999999,3144.88,4381383,18,2,8,"18","2","8"
"5704",2025-08-26 19:00:00,16.14,1130.9744,4315371,3130.37,1.86,1084.1376,966.6368,996.304,1093.1312,1.72,3140.2,4381383,19,2,8,"19","2","8"
"5705",2025-08-26 20:00:00,14.5,1097.2192,4315371,3089.79,3.5,1130.9744,1084.1376,1117.5424,1226.5168,4.24,3162.62,4381383,20,2,8,"20","2","8"
"5706",2025-08-26 21:00:00,13.84,1273.12,4315371,3074.34,4.16,1097.2192,1130.9744,1026.4384,1258.0528,5.64,3178.63,4381383,21,2,8,"21","2","8"
